tiempo_s,raw,delta,voltaje_mV,fuerza_N,GAIN,SPS
41.068,-1833,2406,0.179261,0.711873,8,100
41.086,-1814,2425,0.180677,0.717495,8,100
41.104,-1876,2363,0.176057,0.699151,8,100
41.123,-1662,2577,0.192001,0.762468,8,100
41.141,-1886,2353,0.175312,0.696192,8,100
41.159,-1943,2296,0.171065,0.679327,8,100
41.177,-2014,2225,0.165775,0.658320,8,100
41.196,-1709,2530,0.188500,0.748562,8,100
41.214,-1984,2255,0.168011,0.667196,8,100
41.232,-1929,2310,0.172108,0.683469,8,100
41.250,-1879,2360,0.175834,0.698263,8,100
41.268,-1673,2566,0.191182,0.759213,8,100
41.287,-1713,2526,0.188202,0.747378,8,100
41.305,-1795,2444,0.182092,0.723117,8,100
41.323,-1527,2712,0.202060,0.802411,8,100
41.342,-1600,2639,0.196621,0.780812,8,100
41.360,-1828,2411,0.179634,0.713353,8,100
41.378,-1900,2339,0.174269,0.692050,8,100
41.396,-1790,2449,0.182465,0.724596,8,100
41.415,-1829,2410,0.179559,0.713057,8,100
41.433,-1843,2396,0.178516,0.708915,8,100
41.451,-1755,2484,0.185072,0.734952,8,100
41.469,-1531,2708,0.201762,0.801227,8,100
41.488,-1719,2520,0.187755,0.745603,8,100
41.506,-1908,2331,0.173673,0.689683,8,100
41.524,-1573,2666,0.198633,0.788801,8,100
41.542,-1693,2546,0.189692,0.753296,8,100
41.561,-1915,2324,0.173152,0.687612,8,100
41.579,-2062,2177,0.162199,0.644118,8,100
41.597,-1921,2318,0.172704,0.685836,8,100
41.616,-1970,2269,0.169054,0.671339,8,100
41.634,-1981,2258,0.168234,0.668084,8,100
41.652,-1869,2370,0.176579,0.701222,8,100
41.671,-1731,2508,0.186861,0.742053,8,100
41.689,-1808,2431,0.181124,0.719270,8,100
41.707,-2050,2189,0.163093,0.647669,8,100
41.726,-1758,2481,0.184849,0.734064,8,100
41.744,-1716,2523,0.187978,0.746491,8,100
41.762,-1904,2335,0.173971,0.690866,8,100
41.781,-1995,2244,0.167191,0.663942,8,100
41.799,-1925,2314,0.172406,0.684653,8,100
41.817,-1704,2535,0.188872,0.750041,8,100
41.836,-1803,2436,0.181496,0.720750,8,100
41.854,-1895,2344,0.174642,0.693529,8,100
41.872,-1651,2588,0.192821,0.765723,8,100
41.891,-1791,2448,0.182390,0.724300,8,100
41.909,-1922,2317,0.172630,0.685541,8,100
41.927,-1963,2276,0.169575,0.673410,8,100
41.946,-1676,2563,0.190958,0.758326,8,100
41.964,-1860,2379,0.177249,0.703885,8,100
41.982,-1916,2323,0.173077,0.687316,8,100
42.001,-1880,2359,0.175759,0.697967,8,100
42.019,-1656,2583,0.192449,0.764243,8,100
42.037,-1734,2505,0.186637,0.741165,8,100
42.056,-1912,2327,0.173375,0.688499,8,100
42.074,-1601,2638,0.196546,0.780516,8,100
42.092,-1698,2541,0.189319,0.751816,8,100
42.111,-1978,2261,0.168458,0.668972,8,100
42.129,-2042,2197,0.163689,0.650036,8,100
42.147,-1951,2288,0.170469,0.676960,8,100
42.166,-1797,2442,0.181943,0.722525,8,100
42.184,-2064,2175,0.162050,0.643526,8,100
42.202,-2149,2090,0.155717,0.618377,8,100
42.221,-1866,2373,0.176802,0.702110,8,100
42.239,-1853,2386,0.177771,0.705956,8,100
42.257,-2046,2193,0.163391,0.648852,8,100
42.276,-1738,2501,0.186339,0.739981,8,100
42.294,-1756,2483,0.184998,0.734656,8,100
42.313,-1953,2286,0.170320,0.676369,8,100
42.331,-2062,2177,0.162199,0.644118,8,100
42.349,-2026,2213,0.164881,0.654770,8,100
42.368,-1786,2453,0.182763,0.725780,8,100
42.386,-1931,2308,0.171959,0.682878,8,100
42.404,-2004,2235,0.166520,0.661279,8,100
42.423,-1808,2431,0.181124,0.719270,8,100
42.441,-1939,2300,0.171363,0.680511,8,100
42.459,-2098,2141,0.159517,0.633467,8,100
42.478,-2238,2001,0.149086,0.592044,8,100
42.496,-1947,2292,0.170767,0.678144,8,100
42.514,-2145,2094,0.156015,0.619561,8,100
42.533,-2237,2002,0.149161,0.592340,8,100
42.551,-2247,1992,0.148416,0.589381,8,100
42.569,-1943,2296,0.171065,0.679327,8,100
42.588,-2126,2113,0.157431,0.625182,8,100
42.606,-2154,2085,0.155345,0.616898,8,100
42.624,-2010,2229,0.166073,0.659504,8,100
42.643,-2049,2190,0.163168,0.647965,8,100
42.661,-2195,2044,0.152290,0.604767,8,100
42.679,-2240,1999,0.148937,0.591453,8,100
42.698,-2127,2112,0.157356,0.624886,8,100
42.716,-2086,2153,0.160411,0.637017,8,100
42.734,-2096,2143,0.159666,0.634058,8,100
42.753,-2025,2214,0.164956,0.655066,8,100
42.771,-1754,2485,0.185147,0.735247,8,100
42.789,-1832,2407,0.179335,0.712169,8,100
42.808,-2019,2220,0.165403,0.656841,8,100
42.826,-1581,2658,0.198036,0.786434,8,100
42.844,-1806,2433,0.181273,0.719862,8,100
42.863,-1958,2281,0.169948,0.674889,8,100
42.881,-2038,2201,0.163987,0.651219,8,100
42.899,-2055,2184,0.162721,0.646189,8,100
42.917,-1805,2434,0.181347,0.720158,8,100
42.936,-2130,2109,0.157133,0.623999,8,100
42.954,-2032,2207,0.164434,0.652994,8,100
42.972,-1806,2433,0.181273,0.719862,8,100
42.991,-1892,2347,0.174865,0.694417,8,100
43.009,-2110,2129,0.158623,0.629916,8,100
43.028,-2155,2084,0.155270,0.616602,8,100
43.046,-1853,2386,0.177771,0.705956,8,100
43.064,-2058,2181,0.162497,0.645302,8,100
43.082,-2211,2028,0.151098,0.600033,8,100
43.101,-2138,2101,0.156537,0.621632,8,100
43.119,-1835,2404,0.179112,0.711282,8,100
43.137,-1928,2311,0.172183,0.683765,8,100
43.156,-1959,2280,0.169873,0.674593,8,100
43.174,-1696,2543,0.189468,0.752408,8,100
43.192,-1723,2516,0.187457,0.744420,8,100
43.210,-1876,2363,0.176057,0.699151,8,100
43.229,-1881,2358,0.175685,0.697671,8,100
43.247,-1879,2360,0.175834,0.698263,8,100
43.265,-1771,2468,0.183880,0.730218,8,100
43.284,-1717,2522,0.187904,0.746195,8,100
43.302,-1795,2444,0.182092,0.723117,8,100
43.320,-1587,2652,0.197589,0.784658,8,100
43.339,-1657,2582,0.192374,0.763947,8,100
43.357,-1811,2428,0.180900,0.718383,8,100
43.375,-1645,2594,0.193268,0.767498,8,100
43.393,-1611,2628,0.195801,0.777557,8,100
43.412,-1823,2416,0.180006,0.714832,8,100
43.430,-1885,2354,0.175387,0.696488,8,100
43.448,-1863,2376,0.177026,0.702997,8,100
43.467,-1621,2618,0.195056,0.774599,8,100
43.485,-1956,2283,0.170097,0.675481,8,100
43.503,-1898,2341,0.174418,0.692642,8,100
43.522,-1581,2658,0.198036,0.786434,8,100
43.540,-1742,2497,0.186041,0.738798,8,100
43.558,-1934,2305,0.171736,0.681990,8,100
43.577,-1958,2281,0.169948,0.674889,8,100
43.595,-1684,2555,0.190362,0.755959,8,100
43.613,-1835,2404,0.179112,0.711282,8,100
43.631,-1937,2302,0.171512,0.681102,8,100
43.650,-1980,2259,0.168309,0.668380,8,100
43.668,-1685,2554,0.190288,0.755663,8,100
43.686,-1729,2510,0.187010,0.742644,8,100
43.705,-1910,2329,0.173524,0.689091,8,100
43.723,-1632,2607,0.194237,0.771344,8,100
43.741,-1700,2539,0.189170,0.751225,8,100
43.759,-1922,2317,0.172630,0.685541,8,100
43.778,-2038,2201,0.163987,0.651219,8,100
43.796,-1954,2285,0.170246,0.676073,8,100
43.814,-1932,2307,0.171885,0.682582,8,100
43.833,-1959,2280,0.169873,0.674593,8,100
43.851,-1994,2245,0.167266,0.664238,8,100
43.869,-1695,2544,0.189543,0.752704,8,100
43.887,-1753,2486,0.185221,0.735543,8,100
43.906,-1936,2303,0.171587,0.681398,8,100
43.924,-1649,2590,0.192970,0.766314,8,100
43.942,-1724,2515,0.187382,0.744124,8,100
43.961,-1956,2283,0.170097,0.675481,8,100
43.979,-2026,2213,0.164881,0.654770,8,100
43.997,-1995,2244,0.167191,0.663942,8,100
44.015,-1983,2256,0.168085,0.667492,8,100
44.034,-1981,2258,0.168234,0.668084,8,100
44.052,-1936,2303,0.171587,0.681398,8,100
44.070,-1738,2501,0.186339,0.739981,8,100
44.089,-1743,2496,0.185967,0.738502,8,100
44.107,-1939,2300,0.171363,0.680511,8,100
44.125,-1787,2452,0.182688,0.725484,8,100
44.143,-1729,2510,0.187010,0.742644,8,100
44.162,-1970,2269,0.169054,0.671339,8,100
44.180,-2009,2230,0.166148,0.659800,8,100
44.198,-1979,2260,0.168383,0.668676,8,100
44.216,-1758,2481,0.184849,0.734064,8,100
44.235,-2040,2199,0.163838,0.650627,8,100
44.253,-2007,2232,0.166297,0.660391,8,100
44.271,-1663,2576,0.191927,0.762172,8,100
44.290,-1797,2442,0.181943,0.722525,8,100
44.308,-1931,2308,0.171959,0.682878,8,100
44.326,-2005,2234,0.166446,0.660983,8,100
44.345,-1701,2538,0.189096,0.750929,8,100
44.363,-1855,2384,0.177622,0.705364,8,100
44.381,-1942,2297,0.171140,0.679623,8,100
44.399,-1999,2240,0.166893,0.662758,8,100
44.418,-1694,2545,0.189617,0.753000,8,100
44.436,-1746,2493,0.185743,0.737614,8,100
44.454,-1925,2314,0.172406,0.684653,8,100
44.473,-1652,2587,0.192747,0.765427,8,100
44.491,-1790,2449,0.182465,0.724596,8,100
44.509,-1977,2262,0.168532,0.669268,8,100
44.527,-1980,2259,0.168309,0.668380,8,100
44.546,-1729,2510,0.187010,0.742644,8,100
44.564,-1911,2328,0.173450,0.688795,8,100
44.582,-1957,2282,0.170022,0.675185,8,100
44.601,-1992,2247,0.167415,0.664829,8,100
44.619,-1772,2467,0.183806,0.729922,8,100
44.637,-1783,2456,0.182986,0.726667,8,100
44.655,-1964,2275,0.169501,0.673114,8,100
44.674,-1665,2574,0.191778,0.761580,8,100
44.692,-1745,2494,0.185818,0.737910,8,100
44.710,-1941,2298,0.171214,0.679919,8,100
44.729,-1988,2251,0.167713,0.666013,8,100
44.747,-1972,2267,0.168905,0.670747,8,100
44.765,-2026,2213,0.164881,0.654770,8,100
44.783,-1935,2304,0.171661,0.681694,8,100
44.802,-1977,2262,0.168532,0.669268,8,100
44.820,-1734,2505,0.186637,0.741165,8,100
44.838,-1801,2438,0.181645,0.721341,8,100
44.857,-1925,2314,0.172406,0.684653,8,100
44.875,-1703,2536,0.188947,0.750337,8,100
44.893,-1755,2484,0.185072,0.734952,8,100
44.911,-1922,2317,0.172630,0.685541,8,100
44.930,-1992,2247,0.167415,0.664829,8,100
44.948,-2033,2206,0.164360,0.652699,8,100
44.966,-1657,2582,0.192374,0.763947,8,100
44.985,-1971,2268,0.168979,0.671043,8,100
45.003,-1935,2304,0.171661,0.681694,8,100
45.021,-1741,2498,0.186116,0.739094,8,100
45.039,-1762,2477,0.184551,0.732880,8,100
45.058,-1900,2339,0.174269,0.692050,8,100
45.076,-1955,2284,0.170171,0.675777,8,100
45.094,-1705,2534,0.188798,0.749745,8,100
45.113,-1866,2373,0.176802,0.702110,8,100
45.131,-1945,2294,0.170916,0.678735,8,100
45.149,-1997,2242,0.167042,0.663350,8,100
45.167,-1718,2521,0.187829,0.745899,8,100
45.186,-1800,2439,0.181720,0.721637,8,100
45.204,-1960,2279,0.169799,0.674297,8,100
45.222,-1699,2540,0.189245,0.751521,8,100
45.241,-1758,2481,0.184849,0.734064,8,100
45.259,-1936,2303,0.171587,0.681398,8,100
45.277,-1947,2292,0.170767,0.678144,8,100
45.295,-1683,2556,0.190437,0.756255,8,100
45.314,-1902,2337,0.174120,0.691458,8,100
45.332,-1955,2284,0.170171,0.675777,8,100
45.350,-1994,2245,0.167266,0.664238,8,100
45.369,-1735,2504,0.186563,0.740869,8,100
45.387,-1770,2469,0.183955,0.730513,8,100
45.405,-1934,2305,0.171736,0.681990,8,100
45.423,-1709,2530,0.188500,0.748562,8,100
45.442,-1707,2532,0.188649,0.749154,8,100
45.460,-1943,2296,0.171065,0.679327,8,100
45.478,-1971,2268,0.168979,0.671043,8,100
45.497,-2002,2237,0.166670,0.661871,8,100
45.515,-1984,2255,0.168011,0.667196,8,100
45.533,-1933,2306,0.171810,0.682286,8,100
45.551,-1943,2296,0.171065,0.679327,8,100
45.570,-1751,2488,0.185370,0.736135,8,100
45.588,-1737,2502,0.186414,0.740277,8,100
45.606,-1941,2298,0.171214,0.679919,8,100
45.625,-1680,2559,0.190660,0.757142,8,100
45.643,-1721,2518,0.187606,0.745011,8,100
45.661,-1909,2330,0.173599,0.689387,8,100
45.679,-1952,2287,0.170395,0.676664,8,100
45.698,-1993,2246,0.167340,0.664534,8,100
45.716,-1723,2516,0.187457,0.744420,8,100
45.734,-1917,2322,0.173003,0.687020,8,100
45.753,-1953,2286,0.170320,0.676369,8,100
45.771,-1688,2551,0.190064,0.754775,8,100
45.789,-1809,2430,0.181049,0.718974,8,100
45.807,-1908,2331,0.173673,0.689683,8,100
45.826,-1983,2256,0.168085,0.667492,8,100
45.844,-1721,2518,0.187606,0.745011,8,100
45.862,-1896,2343,0.174567,0.693233,8,100
45.881,-1991,2248,0.167489,0.665125,8,100
45.899,-1998,2241,0.166968,0.663054,8,100
45.917,-1742,2497,0.186041,0.738798,8,100
45.935,-1808,2431,0.181124,0.719270,8,100
45.954,-1951,2288,0.170469,0.676960,8,100
45.972,-1684,2555,0.190362,0.755959,8,100
45.990,-1714,2525,0.188127,0.747082,8,100
46.009,-1966,2273,0.169352,0.672522,8,100
46.027,-1986,2253,0.167862,0.666605,8,100
46.045,-1775,2464,0.183582,0.729034,8,100
46.063,-1876,2363,0.176057,0.699151,8,100
46.082,-1977,2262,0.168532,0.669268,8,100
46.100,-2013,2226,0.165850,0.658616,8,100
46.118,-1828,2411,0.179634,0.713353,8,100
46.137,-1772,2467,0.183806,0.729922,8,100
46.155,-1917,2322,0.173003,0.687020,8,100
46.173,-1684,2555,0.190362,0.755959,8,100
46.191,-1669,2570,0.191480,0.760397,8,100
46.210,-1995,2244,0.167191,0.663942,8,100
46.228,-1967,2272,0.169277,0.672226,8,100
46.246,-2025,2214,0.164956,0.655066,8,100
46.265,-2004,2235,0.166520,0.661279,8,100
46.283,-1968,2271,0.169203,0.671930,8,100
46.301,-1952,2287,0.170395,0.676664,8,100
46.320,-1782,2457,0.183061,0.726963,8,100
46.338,-1789,2450,0.182539,0.724892,8,100
46.356,-1948,2291,0.170693,0.677848,8,100
46.375,-1733,2506,0.186712,0.741461,8,100
46.393,-1763,2476,0.184476,0.732585,8,100
46.412,-1906,2333,0.173822,0.690275,8,100
46.430,-2012,2227,0.165924,0.658912,8,100
46.448,-2037,2202,0.164062,0.651515,8,100
46.467,-1721,2518,0.187606,0.745011,8,100
46.485,-2004,2235,0.166520,0.661279,8,100
46.503,-1961,2278,0.169724,0.674002,8,100
46.522,-1674,2565,0.191107,0.758917,8,100
46.540,-1762,2477,0.184551,0.732880,8,100
46.558,-1891,2348,0.174940,0.694713,8,100
46.577,-1980,2259,0.168309,0.668380,8,100
46.595,-1751,2488,0.185370,0.736135,8,100
46.613,-1903,2336,0.174046,0.691162,8,100
46.631,-1991,2248,0.167489,0.665125,8,100
46.650,-2079,2160,0.160933,0.639088,8,100
46.668,-1764,2475,0.184402,0.732289,8,100
46.687,-1815,2424,0.180602,0.717199,8,100
46.705,-1943,2296,0.171065,0.679327,8,100
46.723,-1699,2540,0.189245,0.751521,8,100
46.741,-1714,2525,0.188127,0.747082,8,100
46.760,-1864,2375,0.176951,0.702701,8,100
46.778,-2011,2228,0.165999,0.659208,8,100
46.797,-1995,2244,0.167191,0.663942,8,100
46.815,-2028,2211,0.164732,0.654178,8,100
46.833,-1918,2321,0.172928,0.686724,8,100
46.851,-1972,2267,0.168905,0.670747,8,100
46.870,-1749,2490,0.185519,0.736727,8,100
46.888,-1794,2445,0.182167,0.723413,8,100
46.907,-1915,2324,0.173152,0.687612,8,100
46.925,-1757,2482,0.184923,0.734360,8,100
46.943,-1722,2517,0.187531,0.744715,8,100
46.962,-1880,2359,0.175759,0.697967,8,100
46.980,-2054,2185,0.162795,0.646485,8,100
46.998,-2013,2226,0.165850,0.658616,8,100
47.017,-1739,2500,0.186265,0.739686,8,100
47.035,-2035,2204,0.164211,0.652107,8,100
47.053,-1970,2269,0.169054,0.671339,8,100
47.072,-1744,2495,0.185892,0.738206,8,100
47.090,-1755,2484,0.185072,0.734952,8,100
47.108,-1931,2308,0.171959,0.682878,8,100
47.127,-2016,2223,0.165626,0.657728,8,100
47.145,-1765,2474,0.184327,0.731993,8,100
47.163,-1895,2344,0.174642,0.693529,8,100
47.182,-1946,2293,0.170842,0.678440,8,100
47.200,-2026,2213,0.164881,0.654770,8,100
47.218,-1743,2496,0.185967,0.738502,8,100
47.237,-1756,2483,0.184998,0.734656,8,100
47.255,-1915,2324,0.173152,0.687612,8,100
47.273,-1682,2557,0.190511,0.756550,8,100
47.292,-1697,2542,0.189394,0.752112,8,100
47.310,-1913,2326,0.173301,0.688203,8,100
47.328,-2005,2234,0.166446,0.660983,8,100
47.347,-1991,2248,0.167489,0.665125,8,100
47.365,-1987,2252,0.167787,0.666309,8,100
47.383,-1968,2271,0.169203,0.671930,8,100
47.402,-2015,2224,0.165701,0.658024,8,100
47.420,-1764,2475,0.184402,0.732289,8,100
47.438,-1809,2430,0.181049,0.718974,8,100
47.457,-1907,2332,0.173748,0.689979,8,100
47.475,-1749,2490,0.185519,0.736727,8,100
47.493,-1708,2531,0.188574,0.748858,8,100
47.512,-1808,2431,0.181124,0.719270,8,100
47.530,-2040,2199,0.163838,0.650627,8,100
47.548,-1975,2264,0.168681,0.669859,8,100
47.567,-1773,2466,0.183731,0.729626,8,100
47.585,-2029,2210,0.164658,0.653882,8,100
47.603,-1985,2254,0.167936,0.666901,8,100
47.622,-1679,2560,0.190735,0.757438,8,100
47.640,-1736,2503,0.186488,0.740573,8,100
47.658,-1950,2289,0.170544,0.677256,8,100
47.677,-2012,2227,0.165924,0.658912,8,100
47.695,-1733,2506,0.186712,0.741461,8,100
47.713,-1884,2355,0.175461,0.696784,8,100
47.732,-1941,2298,0.171214,0.679919,8,100
47.750,-2044,2195,0.163540,0.649444,8,100
47.768,-1721,2518,0.187606,0.745011,8,100
47.787,-1782,2457,0.183061,0.726963,8,100
47.805,-1944,2295,0.170991,0.679031,8,100
47.823,-1727,2512,0.187159,0.743236,8,100
47.842,-1702,2537,0.189021,0.750633,8,100
47.860,-1976,2263,0.168607,0.669563,8,100
47.878,-1980,2259,0.168309,0.668380,8,100
47.897,-2030,2209,0.164583,0.653586,8,100
47.915,-2025,2214,0.164956,0.655066,8,100
47.933,-1937,2302,0.171512,0.681102,8,100
47.951,-2003,2236,0.166595,0.661575,8,100
47.970,-1770,2469,0.183955,0.730513,8,100
47.988,-1791,2448,0.182390,0.724300,8,100
48.006,-1887,2352,0.175238,0.695896,8,100
48.025,-1752,2487,0.185296,0.735839,8,100
48.043,-1706,2533,0.188723,0.749449,8,100
48.061,-1859,2380,0.177324,0.704181,8,100
48.080,-2019,2220,0.165403,0.656841,8,100
48.098,-2003,2236,0.166595,0.661575,8,100
48.116,-1744,2495,0.185892,0.738206,8,100
48.135,-1970,2269,0.169054,0.671339,8,100
48.153,-1968,2271,0.169203,0.671930,8,100
48.171,-1735,2504,0.186563,0.740869,8,100
48.190,-1727,2512,0.187159,0.743236,8,100
48.208,-1871,2368,0.176430,0.700630,8,100
48.226,-1989,2250,0.167638,0.665717,8,100
48.245,-1718,2521,0.187829,0.745899,8,100
48.263,-1905,2334,0.173897,0.690570,8,100
48.281,-1997,2242,0.167042,0.663350,8,100
48.300,-2023,2216,0.165105,0.655657,8,100
48.318,-1777,2462,0.183433,0.728442,8,100
48.337,-1753,2486,0.185221,0.735543,8,100
48.355,-1908,2331,0.173673,0.689683,8,100
48.373,-1702,2537,0.189021,0.750633,8,100
48.391,-1699,2540,0.189245,0.751521,8,100
48.410,-1946,2293,0.170842,0.678440,8,100
48.428,-2013,2226,0.165850,0.658616,8,100
48.447,-2011,2228,0.165999,0.659208,8,100
48.465,-2014,2225,0.165775,0.658320,8,100
48.483,-1982,2257,0.168160,0.667788,8,100
48.501,-1949,2290,0.170618,0.677552,8,100
48.520,-1747,2492,0.185668,0.737319,8,100
48.538,-1744,2495,0.185892,0.738206,8,100
48.556,-1955,2284,0.170171,0.675777,8,100
48.574,-1772,2467,0.183806,0.729922,8,100
48.593,-1675,2564,0.191033,0.758622,8,100
48.611,-1899,2340,0.174344,0.692346,8,100
48.629,-1995,2244,0.167191,0.663942,8,100
48.647,-2004,2235,0.166520,0.661279,8,100
48.666,-1764,2475,0.184402,0.732289,8,100
48.684,-1976,2263,0.168607,0.669563,8,100
48.702,-1948,2291,0.170693,0.677848,8,100
48.720,-1717,2522,0.187904,0.746195,8,100
48.739,-1729,2510,0.187010,0.742644,8,100
48.757,-1930,2309,0.172034,0.683174,8,100
48.775,-1734,2505,0.186637,0.741165,8,100
48.793,-1716,2523,0.187978,0.746491,8,100
48.812,-1845,2394,0.178367,0.708323,8,100
48.830,-2038,2201,0.163987,0.651219,8,100
48.848,-2027,2212,0.164807,0.654474,8,100
48.866,-1806,2433,0.181273,0.719862,8,100
48.885,-1956,2283,0.170097,0.675481,8,100
48.903,-2013,2226,0.165850,0.658616,8,100
48.921,-1776,2463,0.183508,0.728738,8,100
48.939,-1705,2534,0.188798,0.749745,8,100
48.958,-1923,2316,0.172555,0.685245,8,100
48.976,-2033,2206,0.164360,0.652699,8,100
48.994,-1550,2689,0.200346,0.795606,8,100
49.012,-1878,2361,0.175908,0.698559,8,100
49.031,-1929,2310,0.172108,0.683469,8,100
49.049,-2030,2209,0.164583,0.653586,8,100
49.067,-1785,2454,0.182837,0.726075,8,100
49.085,-1722,2517,0.187531,0.744715,8,100
49.104,-1990,2249,0.167564,0.665421,8,100
49.122,-1771,2468,0.183880,0.730218,8,100
49.140,-1732,2507,0.186786,0.741757,8,100
49.158,-1956,2283,0.170097,0.675481,8,100
49.177,-2008,2231,0.166222,0.660095,8,100
49.195,-1741,2498,0.186116,0.739094,8,100
49.213,-1861,2378,0.177175,0.703589,8,100
49.231,-1972,2267,0.168905,0.670747,8,100
49.250,-1998,2241,0.166968,0.663054,8,100
49.268,-1758,2481,0.184849,0.734064,8,100
49.286,-1728,2511,0.187084,0.742940,8,100
49.305,-1917,2322,0.173003,0.687020,8,100
49.323,-1729,2510,0.187010,0.742644,8,100
49.341,-1712,2527,0.188276,0.747674,8,100
49.359,-1878,2361,0.175908,0.698559,8,100
49.378,-2020,2219,0.165328,0.656545,8,100
49.396,-1986,2253,0.167862,0.666605,8,100
49.414,-2013,2226,0.165850,0.658616,8,100
49.432,-1976,2263,0.168607,0.669563,8,100
49.451,-2009,2230,0.166148,0.659800,8,100
49.469,-1796,2443,0.182018,0.722821,8,100
49.487,-1726,2513,0.187233,0.743532,8,100
49.505,-1917,2322,0.173003,0.687020,8,100
49.524,-1643,2596,0.193417,0.768090,8,100
49.542,-1714,2525,0.188127,0.747082,8,100
49.560,-1927,2312,0.172257,0.684061,8,100
49.578,-1988,2251,0.167713,0.666013,8,100
49.597,-2010,2229,0.166073,0.659504,8,100
49.615,-2043,2196,0.163615,0.649740,8,100
49.633,-1972,2267,0.168905,0.670747,8,100
49.651,-1946,2293,0.170842,0.678440,8,100
49.670,-1793,2446,0.182241,0.723708,8,100
49.688,-1749,2490,0.185519,0.736727,8,100
49.706,-1897,2342,0.174493,0.692937,8,100
49.724,-1759,2480,0.184774,0.733768,8,100
49.743,-1700,2539,0.189170,0.751225,8,100
49.761,-1826,2413,0.179783,0.713945,8,100
49.779,-1972,2267,0.168905,0.670747,8,100
49.798,-1962,2277,0.169650,0.673706,8,100
49.816,-1790,2449,0.182465,0.724596,8,100
49.834,-1961,2278,0.169724,0.674002,8,100
49.852,-1955,2284,0.170171,0.675777,8,100
49.871,-1779,2460,0.183284,0.727851,8,100
49.889,-1682,2557,0.190511,0.756550,8,100
49.907,-1881,2358,0.175685,0.697671,8,100
49.925,-2048,2191,0.163242,0.648260,8,100
49.944,-1715,2524,0.188053,0.746787,8,100
49.962,-1857,2382,0.177473,0.704772,8,100
49.980,-2021,2218,0.165254,0.656249,8,100
49.998,-2013,2226,0.165850,0.658616,8,100
